InvoiceNo,StockCode,Quantity,UnitPrice,Country,id_data
536876,22544,1,0.85,United Kingdom,5887
536876,22545,1,0.85,United Kingdom,5888
536876,22546,1,0.85,United Kingdom,5889
536876,22549,2,3.36,United Kingdom,5890
536876,22551,2,3.36,United Kingdom,5891
536876,22553,4,3.36,United Kingdom,5892
536876,22554,2,3.36,United Kingdom,5893
536876,22558,2,2.51,United Kingdom,5894
536876,22560,1,2.51,United Kingdom,5895
536876,22567,2,2.51,United Kingdom,5896
536876,22568,2,7.62,United Kingdom,5897
536876,22569,1,7.62,United Kingdom,5898
536876,22571,7,1.66,United Kingdom,5899
536876,22573,5,1.66,United Kingdom,5900
536876,22574,4,1.66,United Kingdom,5901
536876,22575,1,4.21,United Kingdom,5902
536876,22576,1,1.66,United Kingdom,5903
536876,22577,1,1.66,United Kingdom,5904
536876,22578,2,1.66,United Kingdom,5905
536876,22580,3,11.87,United Kingdom,5906
536876,22581,4,1.66,United Kingdom,5907
536876,22588,6,5.06,United Kingdom,5908
536876,22589,4,5.06,United Kingdom,5909
536876,22593,3,1.66,United Kingdom,5910
536876,22594,2,1.66,United Kingdom,5911
536876,22595,1,1.66,United Kingdom,5912
536876,22600,10,1.66,United Kingdom,5913
536876,22601,4,1.66,United Kingdom,5914
536876,22603,2,1.66,United Kingdom,5915
536876,22609,3,1.66,United Kingdom,5916
536876,22619,1,7.62,United Kingdom,5917
536876,22620,5,2.51,United Kingdom,5918
536876,22621,1,1.45,United Kingdom,5919
536876,22622,1,21.23,United Kingdom,5920
536876,22624,1,16.98,United Kingdom,5921
536876,22626,1,16.98,United Kingdom,5922
536876,22627,1,16.98,United Kingdom,5923
536876,22629,3,4.21,United Kingdom,5924
536876,22630,1,4.21,United Kingdom,5925
536876,22645,1,3.36,United Kingdom,5926
536876,22649,1,11.02,United Kingdom,5927
536876,22651,3,1.66,United Kingdom,5928
536876,22654,2,11.87,United Kingdom,5929
536876,22661,1,1.66,United Kingdom,5930
536876,22664,1,4.21,United Kingdom,5931
536876,22669,2,5.91,United Kingdom,5932
536876,22675,1,2.51,United Kingdom,5933
536876,22694,10,4.21,United Kingdom,5934
536876,22697,7,5.91,United Kingdom,5935
536876,22699,1,5.91,United Kingdom,5936
536876,22712,1,0.85,United Kingdom,5937
536876,22717,1,0.85,United Kingdom,5938
536876,22726,2,7.62,United Kingdom,5939
536876,22728,3,7.62,United Kingdom,5940
536876,22731,1,2.51,United Kingdom,5941
536876,22734,1,5.06,United Kingdom,5942
536876,22735,1,3.36,United Kingdom,5943
536876,22736,2,3.36,United Kingdom,5944
536876,22737,2,3.36,United Kingdom,5945
536876,22738,1,3.36,United Kingdom,5946
536876,22739,5,3.36,United Kingdom,5947
536876,22743,2,5.91,United Kingdom,5948
536876,22745,2,4.21,United Kingdom,5949
536876,22746,2,4.21,United Kingdom,5950
536876,22748,1,4.21,United Kingdom,5951
536876,22752,2,16.98,United Kingdom,5952
536876,22753,2,1.66,United Kingdom,5953
536876,22754,3,1.66,United Kingdom,5954
536876,22755,1,1.66,United Kingdom,5955
536876,22757,2,2.51,United Kingdom,5956
536876,22759,7,3.36,United Kingdom,5957
536876,22760,2,25.49,United Kingdom,5958
536876,22762,1,29.79,United Kingdom,5959
536876,22768,1,20.38,United Kingdom,5960
536876,22777,2,16.98,United Kingdom,5961
536876,22785,1,16.98,United Kingdom,5962
536876,22791,6,2.51,United Kingdom,5963
536876,22795,1,13.57,United Kingdom,5964
536876,22796,1,21.23,United Kingdom,5965
536876,22798,1,5.91,United Kingdom,5966
536876,22801,1,7.62,United Kingdom,5967
536876,22809,1,5.91,United Kingdom,5968
536876,22810,1,5.91,United Kingdom,5969
536876,22811,1,5.91,United Kingdom,5970
536876,22812,4,4.21,United Kingdom,5971
536876,22813,1,4.21,United Kingdom,5972
536876,22816,2,0.85,United Kingdom,5973
536876,22818,1,0.85,United Kingdom,5974
536876,22834,2,4.21,United Kingdom,5975
536876,22835,9,9.32,United Kingdom,5976
536876,22837,1,9.32,United Kingdom,5977
536876,22845,1,12.72,United Kingdom,5978
536876,22851,3,1.66,United Kingdom,5979
536876,22862,1,8.47,United Kingdom,5980
536876,22865,6,4.21,United Kingdom,5981
536876,22866,5,4.21,United Kingdom,5982
536876,22867,9,4.21,United Kingdom,5983
536876,22882,1,4.21,United Kingdom,5984
536876,22884,1,4.21,United Kingdom,5985
536876,22897,1,2.98,United Kingdom,5986
536876,22899,3,4.21,United Kingdom,5987
536876,22900,3,5.91,United Kingdom,5988
536876,22902,1,4.21,United Kingdom,5989
536876,22904,4,5.91,United Kingdom,5990
536876,22906,4,3.36,United Kingdom,5991
536876,22908,1,1.66,United Kingdom,5992
536876,22909,2,1.66,United Kingdom,5993
536876,22910,9,5.91,United Kingdom,5994
536876,22915,1,5.06,United Kingdom,5995
536876,22926,1,11.87,United Kingdom,5996
536876,22927,1,11.87,United Kingdom,5997
536876,22943,3,11.02,United Kingdom,5998
536876,22947,1,34.0,United Kingdom,5999
536876,22948,1,6.77,United Kingdom,6000
536876,22949,1,2.98,United Kingdom,6001
536876,22951,1,1.28,United Kingdom,6002
536876,22952,6,1.28,United Kingdom,6003
536876,22960,3,8.47,United Kingdom,6004
536876,22961,6,3.36,United Kingdom,6005
536876,22962,4,1.66,United Kingdom,6006
536876,22963,5,1.66,United Kingdom,6007
536876,22966,1,2.51,United Kingdom,6008
536876,22968,1,20.38,United Kingdom,6009
536876,22972,3,3.36,United Kingdom,6010
536876,22973,2,3.36,United Kingdom,6011
536876,22976,2,2.51,United Kingdom,6012
536876,35471D,2,2.51,United Kingdom,6013
536876,35598D,2,2.51,United Kingdom,6014
536876,35599B,2,5.91,United Kingdom,6015
536876,35954,1,3.36,United Kingdom,6016
536876,35961,14,1.66,United Kingdom,6017
536876,35965,1,3.36,United Kingdom,6018
536876,37370,1,16.13,United Kingdom,6019
536876,37446,2,3.36,United Kingdom,6020
536876,44234,2,1.66,United Kingdom,6021
536876,46776B,1,4.21,United Kingdom,6022
536876,47566,2,8.47,United Kingdom,6023
536876,47566B,1,8.47,United Kingdom,6024
536876,47591B,2,1.66,United Kingdom,6025
536876,47593B,2,0.85,United Kingdom,6026
536876,48111,4,14.43,United Kingdom,6027
536876,48185,3,14.43,United Kingdom,6028
536876,48187,1,14.43,United Kingdom,6029
536876,48188,1,14.43,United Kingdom,6030
536876,70006,1,3.36,United Kingdom,6031
536876,70007,3,3.36,United Kingdom,6032
536876,71143,1,2.51,United Kingdom,6033
536876,71477,1,6.77,United Kingdom,6034
536876,71496A,2,1.49,United Kingdom,6035
536876,72351A,1,4.21,United Kingdom,6036
536876,72586,1,0.85,United Kingdom,6037
536876,72807A,1,8.47,United Kingdom,6038
536876,72807C,1,8.47,United Kingdom,6039
536876,72816,1,2.51,United Kingdom,6040
536876,72817,7,1.66,United Kingdom,6041
536876,75049L,1,2.51,United Kingdom,6042
536876,75131,1,3.36,United Kingdom,6043
536876,79000,9,1.69,United Kingdom,6044
536876,79191B,1,1.66,United Kingdom,6045
536876,82001S,1,7.62,United Kingdom,6046
536876,82482,1,5.06,United Kingdom,6047
536876,82484,1,13.57,United Kingdom,6048
536876,82580,1,1.28,United Kingdom,6049
536876,82583,3,4.21,United Kingdom,6050
536876,82599,2,4.21,United Kingdom,6051
536876,82600,1,4.21,United Kingdom,6052
536876,82616C,1,2.51,United Kingdom,6053
536876,84029E,2,7.62,United Kingdom,6054
536876,84029G,5,7.62,United Kingdom,6055
536876,84030E,1,8.47,United Kingdom,6056
536876,84031A,2,4.21,United Kingdom,6057
536876,84031B,3,4.21,United Kingdom,6058
536876,84032A,8,3.36,United Kingdom,6059
536876,84032B,12,3.36,United Kingdom,6060
536876,84050,1,4.21,United Kingdom,6061
536876,84077,1,0.43,United Kingdom,6062
536876,84270,3,0.21,United Kingdom,6063
536876,84279P,1,8.47,United Kingdom,6064
536876,84347,2,5.06,United Kingdom,6065
536876,84375,1,4.21,United Kingdom,6066
536876,84378,2,2.51,United Kingdom,6067
536876,84380,1,2.51,United Kingdom,6068
536876,84509A,1,7.62,United Kingdom,6069
536876,84510A,2,2.51,United Kingdom,6070
536876,84534B,1,1.66,United Kingdom,6071
536876,84536A,1,0.85,United Kingdom,6072
536876,84536B,3,0.85,United Kingdom,6073
536876,84558A,1,5.91,United Kingdom,6074
536876,84559A,2,1.69,United Kingdom,6075
536876,84598,1,0.43,United Kingdom,6076
536876,84625A,6,5.91,United Kingdom,6077
536876,84659A,1,2.51,United Kingdom,6078
536876,84660C,1,7.62,United Kingdom,6079
536876,84661B,1,5.06,United Kingdom,6080
536876,84663A,1,5.91,United Kingdom,6081
536876,84673B,1,1.28,United Kingdom,6082
536876,84685,1,7.62,United Kingdom,6083
536876,84692,1,0.85,United Kingdom,6084
536876,84763,2,2.51,United Kingdom,6085
536876,84792,1,9.32,United Kingdom,6086
536876,84879,8,3.19,United Kingdom,6087
536876,84880,1,11.87,United Kingdom,6088
536876,84923,1,4.21,United Kingdom,6089
536876,84926A,1,2.51,United Kingdom,6090
536876,84927A,1,4.21,United Kingdom,6091
536876,84927F,1,4.21,United Kingdom,6092
536876,84945,6,1.84,United Kingdom,6093
536876,84946,28,2.51,United Kingdom,6094
536876,84947,1,2.51,United Kingdom,6095
536876,84949,5,3.36,United Kingdom,6096
536876,84968C,1,25.49,United Kingdom,6097
536876,84969,2,8.47,United Kingdom,6098
536876,84970L,8,2.13,United Kingdom,6099
536876,84970S,1,2.13,United Kingdom,6100
536876,84971S,3,1.66,United Kingdom,6101
536876,84987,1,2.98,United Kingdom,6102
536876,84991,3,1.28,United Kingdom,6103
536876,84992,3,1.28,United Kingdom,6104
536876,85014B,1,12.72,United Kingdom,6105
536876,85017A,5,0.85,United Kingdom,6106
536876,85017B,6,0.85,United Kingdom,6107
536876,85025B,1,3.36,United Kingdom,6108
536876,85038,1,4.21,United Kingdom,6109
536876,85039A,1,1.66,United Kingdom,6110
536876,85049A,1,2.51,United Kingdom,6111
536876,85049E,5,2.51,United Kingdom,6112
536876,85054,1,5.91,United Kingdom,6113
536876,85055,1,7.62,United Kingdom,6114
536876,85099B,2,4.21,United Kingdom,6115
536876,85099F,2,4.21,United Kingdom,6116
536876,85106,10,4.21,United Kingdom,6117
536876,85114B,4,3.36,United Kingdom,6118
536876,85123A,5,5.91,United Kingdom,6119
536876,85131B,3,0.85,United Kingdom,6120
536876,85131D,3,0.85,United Kingdom,6121
536876,85132A,1,8.47,United Kingdom,6122
536876,85132C,1,8.47,United Kingdom,6123
536876,85135B,1,8.47,United Kingdom,6124
536876,85135C,1,8.47,United Kingdom,6125
536876,85136A,1,8.47,United Kingdom,6126
536876,85150,2,5.06,United Kingdom,6127
536876,85167B,2,8.47,United Kingdom,6128
536876,85169A,1,2.51,United Kingdom,6129
536876,85169B,1,2.51,United Kingdom,6130
536876,85169C,1,2.51,United Kingdom,6131
536876,85169D,1,2.51,United Kingdom,6132
536876,85174,1,11.02,United Kingdom,6133
536876,85176,2,1.66,United Kingdom,6134
536876,85186A,1,0.85,United Kingdom,6135
536876,85203,1,0.84,United Kingdom,6136
536876,85227,4,1.66,United Kingdom,6137
536876,85231B,2,1.66,United Kingdom,6138
536876,85232B,3,4.95,United Kingdom,6139
536876,90000D,1,6.37,United Kingdom,6140
536876,90003E,1,3.81,United Kingdom,6141
536876,90028,1,8.49,United Kingdom,6142
536876,90060F,1,5.94,United Kingdom,6143
536876,90114,1,2.51,United Kingdom,6144
536876,90115,5,2.51,United Kingdom,6145
536876,90120B,1,4.24,United Kingdom,6146
536876,90129F,1,1.66,United Kingdom,6147
536876,90141A,1,5.51,United Kingdom,6148
536876,90190C,1,2.96,United Kingdom,6149
536876,90199B,1,6.37,United Kingdom,6150
536876,90205A,1,1.69,United Kingdom,6151
536876,90209B,2,2.11,United Kingdom,6152
536876,90209C,2,2.11,United Kingdom,6153
536876,90214A,1,0.85,United Kingdom,6154
536876,90214B,3,0.85,United Kingdom,6155
536876,90214C,3,0.85,United Kingdom,6156
536876,90214E,2,0.85,United Kingdom,6157
536876,90214F,1,0.85,United Kingdom,6158
536876,90214G,1,0.85,United Kingdom,6159
536876,90214H,1,0.85,United Kingdom,6160
536876,90214I,1,0.85,United Kingdom,6161
536876,90214L,2,0.85,United Kingdom,6162
536876,90214N,2,0.85,United Kingdom,6163
536876,90214R,1,0.85,United Kingdom,6164
536876,90214Y,1,0.85,United Kingdom,6165
536876,DOT,1,887.52,United Kingdom,6166
536876,10002,2,1.66,United Kingdom,6167
536876,10133,1,1.66,United Kingdom,6168
536876,10135,1,2.51,United Kingdom,6169
536876,15036,3,1.28,United Kingdom,6170
536876,15060B,1,8.47,United Kingdom,6171
536876,16218,1,2.13,United Kingdom,6172
536876,16225,1,3.36,United Kingdom,6173
536876,16235,1,0.43,United Kingdom,6174
536876,18098C,2,5.91,United Kingdom,6175
536876,20668,9,0.43,United Kingdom,6176
536876,20681,1,6.77,United Kingdom,6177
536876,20685,1,14.43,United Kingdom,6178
536876,20686,3,6.77,United Kingdom,6179
536876,20712,1,4.21,United Kingdom,6180
536876,20719,4,1.66,United Kingdom,6181
536876,20723,1,1.66,United Kingdom,6182
536876,20724,3,1.66,United Kingdom,6183
536876,20725,2,4.21,United Kingdom,6184
536876,20726,1,4.21,United Kingdom,6185
536876,22909,6,0.85,United Kingdom,6186
536876,84879,8,1.69,United Kingdom,6187
536876,22907,6,0.85,United Kingdom,6188
536876,84992,24,0.55,United Kingdom,6189
536876,21200,3,1.65,United Kingdom,6190
536876,22086,6,2.95,United Kingdom,6191
536876,22940,6,4.25,United Kingdom,6192
536876,21135,8,1.69,United Kingdom,6193
536876,22589,3,2.55,United Kingdom,6194
536876,22588,3,2.55,United Kingdom,6195
536876,22952,24,0.55,United Kingdom,6196
536876,20727,1,4.21,United Kingdom,6197
536876,20754,2,4.21,United Kingdom,6198
536876,20770,1,2.51,United Kingdom,6199
536876,20846,10,2.51,United Kingdom,6200
536876,20902,1,12.72,United Kingdom,6201
536876,20956,1,2.51,United Kingdom,6202
536876,20966,4,2.51,United Kingdom,6203
536876,20970,1,7.62,United Kingdom,6204
536876,20971,1,2.51,United Kingdom,6205
536876,20972,1,2.51,United Kingdom,6206
536876,20973,2,1.28,United Kingdom,6207
536876,20974,1,1.28,United Kingdom,6208
536876,20975,5,1.28,United Kingdom,6209
536876,20981,1,1.66,United Kingdom,6210
536876,21002,3,3.36,United Kingdom,6211
536876,21012,15,2.51,United Kingdom,6212
536876,21015,3,1.28,United Kingdom,6213
536876,21025,2,2.51,United Kingdom,6214
536876,21051,2,4.21,United Kingdom,6215
536876,21070,1,2.51,United Kingdom,6216
536876,21071,1,2.51,United Kingdom,6217
536876,21098,17,2.51,United Kingdom,6218
536876,21107,1,5.91,United Kingdom,6219
536876,21108,3,5.06,United Kingdom,6220
536876,21111,2,5.91,United Kingdom,6221
536876,21112,1,5.91,United Kingdom,6222
536876,21147,1,2.51,United Kingdom,6223
536876,21154,2,2.51,United Kingdom,6224
536876,21155,1,4.21,United Kingdom,6225
536876,21158,1,3.36,United Kingdom,6226
536876,21165,1,4.21,United Kingdom,6227
536876,21166,2,4.21,United Kingdom,6228
536876,21174,1,4.21,United Kingdom,6229
536876,21175,5,4.21,United Kingdom,6230
536876,21181,4,4.21,United Kingdom,6231
536876,21191,2,4.21,United Kingdom,6232
536876,21192,2,3.36,United Kingdom,6233
536876,21195,1,4.21,United Kingdom,6234
536876,21212,4,1.28,United Kingdom,6235
536876,21215,3,1.28,United Kingdom,6236
536876,21216,1,11.02,United Kingdom,6237
536876,21218,3,8.47,United Kingdom,6238
536876,21219,2,2.51,United Kingdom,6239
536876,21220,1,2.51,United Kingdom,6240
536876,21221,2,2.51,United Kingdom,6241
536876,21224,2,2.51,United Kingdom,6242
536876,21231,5,2.51,United Kingdom,6243
536876,21232,7,2.51,United Kingdom,6244
536876,21240,1,1.66,United Kingdom,6245
536876,21249,1,5.91,United Kingdom,6246
536876,21258,2,25.49,United Kingdom,6247
536876,21261,1,7.62,United Kingdom,6248
536876,21262,7,7.62,United Kingdom,6249
536876,21263,1,5.91,United Kingdom,6250
536876,21272,1,2.51,United Kingdom,6251
536876,21286,2,5.06,United Kingdom,6252
536876,21313,1,1.66,United Kingdom,6253
536876,21314,3,4.21,United Kingdom,6254
536876,21327,1,3.36,United Kingdom,6255
536876,21328,2,3.36,United Kingdom,6256
536876,21349,1,13.57,United Kingdom,6257
536876,21356,1,2.51,United Kingdom,6258
536876,21381,2,3.36,United Kingdom,6259
536876,21408,2,8.47,United Kingdom,6260
536876,21411,1,8.47,United Kingdom,6261
536876,21429,2,3.36,United Kingdom,6262
536876,21439,2,2.51,United Kingdom,6263
536876,21446,1,2.51,United Kingdom,6264
536876,21479,9,7.62,United Kingdom,6265
536876,21481,1,5.91,United Kingdom,6266
536876,21484,3,7.62,United Kingdom,6267
536876,21485,2,11.02,United Kingdom,6268
536876,21486,2,4.21,United Kingdom,6269
536876,21488,1,8.47,United Kingdom,6270
536876,21494,5,5.06,United Kingdom,6271
536876,21523,1,14.43,United Kingdom,6272
536876,21524,1,14.43,United Kingdom,6273
536876,21528,1,13.57,United Kingdom,6274
536876,21530,1,5.91,United Kingdom,6275
536876,21544,1,1.66,United Kingdom,6276
536876,21577,2,5.06,United Kingdom,6277
536876,21619,1,7.62,United Kingdom,6278
536876,21638,1,4.21,United Kingdom,6279
536876,21640,1,1.66,United Kingdom,6280
536876,21643,3,2.51,United Kingdom,6281
536876,21651,2,3.36,United Kingdom,6282
536876,21675,1,1.66,United Kingdom,6283
536876,21698,1,1.66,United Kingdom,6284
536876,21700,1,8.47,United Kingdom,6285
536876,21704,2,1.66,United Kingdom,6286
536876,21711,1,10.17,United Kingdom,6287
536876,21725,2,1.66,United Kingdom,6288
536876,21731,10,3.36,United Kingdom,6289
536876,21754,1,11.87,United Kingdom,6290
536876,21755,1,11.87,United Kingdom,6291
536876,21773,1,2.51,United Kingdom,6292
536876,21774,3,2.51,United Kingdom,6293
536876,21786,3,0.85,United Kingdom,6294
536876,21790,3,1.66,United Kingdom,6295
536876,21791,3,2.51,United Kingdom,6296
536876,21801,8,0.43,United Kingdom,6297
536876,21802,8,0.43,United Kingdom,6298
536876,21803,26,0.43,United Kingdom,6299
536876,21810,1,2.51,United Kingdom,6300
536876,21813,1,10.17,United Kingdom,6301
536876,21815,3,2.98,United Kingdom,6302
536876,21826,1,2.51,United Kingdom,6303
536876,21828,1,2.51,United Kingdom,6304
536876,21829,5,0.43,United Kingdom,6305
536876,21833,2,3.36,United Kingdom,6306
536876,21844,5,5.91,United Kingdom,6307
536876,21846,1,4.21,United Kingdom,6308
536876,21866,1,2.51,United Kingdom,6309
536876,21868,2,3.36,United Kingdom,6310
536876,21870,1,3.36,United Kingdom,6311
536876,21872,2,3.36,United Kingdom,6312
536876,21876,1,3.36,United Kingdom,6313
536876,21883,2,1.66,United Kingdom,6314
536876,21884,1,1.66,United Kingdom,6315
536876,21888,1,7.62,United Kingdom,6316
536876,21889,4,2.51,United Kingdom,6317
536876,21890,1,5.91,United Kingdom,6318
536876,21891,4,2.51,United Kingdom,6319
536876,21892,1,2.51,United Kingdom,6320
536876,21896,1,4.21,United Kingdom,6321
536876,21903,2,4.21,United Kingdom,6322
536876,21906,1,13.57,United Kingdom,6323
536876,21911,1,3.36,United Kingdom,6324
536876,21914,1,2.51,United Kingdom,6325
536876,21915,2,2.51,United Kingdom,6326
536876,21917,3,0.85,United Kingdom,6327
536876,21918,3,0.85,United Kingdom,6328
536876,21928,2,4.21,United Kingdom,6329
536876,21929,1,4.21,United Kingdom,6330
536876,21931,2,4.21,United Kingdom,6331
536876,21934,4,3.36,United Kingdom,6332
536876,21935,2,3.36,United Kingdom,6333
536876,21936,1,5.91,United Kingdom,6334
536876,21942,1,1.66,United Kingdom,6335
536876,21945,3,1.66,United Kingdom,6336
536876,21948,2,2.51,United Kingdom,6337
536876,21949,1,2.51,United Kingdom,6338
536876,21955,1,14.43,United Kingdom,6339
536876,21974,1,2.98,United Kingdom,6340
536876,21977,3,1.28,United Kingdom,6341
536876,21981,3,0.85,United Kingdom,6342
536876,21982,2,0.85,United Kingdom,6343
536876,21984,2,0.85,United Kingdom,6344
536876,21985,1,0.85,United Kingdom,6345
536876,21986,4,0.85,United Kingdom,6346
536876,21990,3,2.51,United Kingdom,6347
536876,21991,3,2.51,United Kingdom,6348
536876,21992,18,2.51,United Kingdom,6349
536883,22959,13,0.42,United Kingdom,6350
536884,21523,2,7.95,United Kingdom,6351
536884,48138,2,7.95,United Kingdom,6352
536884,48185,1,7.95,United Kingdom,6353
536885,21832,24,1.65,EIRE,6354
536885,21523,10,6.75,EIRE,6355
536885,48184,10,6.75,EIRE,6356
536885,22837,24,4.65,EIRE,6357
536885,22632,12,2.1,EIRE,6358
536885,22834,12,2.1,EIRE,6359
536885,22867,12,2.1,EIRE,6360
536885,22865,12,2.1,EIRE,6361
536885,22866,12,2.1,EIRE,6362
536885,22312,36,2.95,EIRE,6363
536885,51014C,36,0.85,EIRE,6364
536890,17090A,36,0.85,EIRE,6365
536890,17084R,1440,0.16,EIRE,6366
536890,17091J,72,0.85,EIRE,6367
536920,16235,10,0.21,United Kingdom,6368
536920,85049G,1,1.25,United Kingdom,6369
536920,21027,1,1.25,United Kingdom,6370
536920,90099,4,2.55,United Kingdom,6371
536920,22907,3,0.85,United Kingdom,6372
536920,84539,10,1.65,United Kingdom,6373
536920,90096,6,2.55,United Kingdom,6374
536920,21161,1,1.45,United Kingdom,6375
536920,21239,14,0.85,United Kingdom,6376
